prikey,Key,User,Upload Time (GMT),Survey Name,Version,Complete,Survey Notes,Location Trigger,Instance Name,_start (GMT),_end (GMT),_device,site,plot,quadrat,host,phenologyhost1,phenologyhost2,phenologyhost3,light,gbh1,gbh2,gbh3,gbh4,gbh5,infest,biomass,phenologypar1,phenologypar2,phenologypar3,clump,poll,disp,foli
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,1,0,1,7,6,5,,,1,1,0,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,0,0,2,10,,,,,1,2,1,0,0,1,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,1,0,2.2,10,14,8,8,4,1,1,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,1,0,2.2,10,14,8,8,4,1,2,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,1,0,2.2,10,14,8,8,4,1,1,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,1,0,6,14,15,11,13,6,1,1,0,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,1,0,6,14,15,11,13,6,1,2,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,1,0,6,14,15,11,13,6,1,1,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,1,0,6,14,15,11,13,6,1,1,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AM,1,1,0,3.39999999999999,13,8,25,26,,1,3,0,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AM,1,1,0,3.39999999999999,13,8,25,26,,1,4,0,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AM,1,1,0,3.39999999999999,13,8,25,26,,1,3,0,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AM,1,0,0,3.5,13,12,8,,,1,1,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AM,1,0,0,3.5,13,12,8,,,1,1,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AM,1,0,0,3.5,13,12,8,,,1,2,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AM,1,0,0,3.5,13,12,8,,,1,1,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AM,1,0,0,3.5,13,12,8,,,1,2,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AM,1,0,0,3.5,13,12,8,,,1,2,1,0,0,1,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AM,1,0,0,3.5,13,12,8,,,1,1,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AM,1,0,0,3.5,13,12,8,,,1,1,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AM,1,0,0,3.5,13,12,8,,,1,1,1,0,0,1,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AM,1,0,0,3.5,13,12,8,,,1,2,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AM,1,0,0,3.5,13,12,8,,,1,1,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AM,1,0,0,3.6,25,,,,,1,2,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AM,1,0,0,3.6,25,,,,,1,2,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AM,1,0,0,3.6,25,,,,,1,1,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AM,1,0,0,3.6,25,,,,,1,1,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AM,1,0,0,3.6,25,,,,,1,1,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AM,1,0,0,3.6,25,,,,,1,1,1,0,0,1,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AM,1,0,0,3.6,25,,,,,1,1,0,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AM,1,0,0,3.6,25,,,,,1,1,0,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AM,1,0,0,3.6,25,,,,,1,1,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AA,1,0,0,20,8,2,,,,2,,,,,,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AA,1,0,0,23,10,5,5,,,1,2,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AA,1,0,0,23,8,,,,,1,1,1,0,0,1,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AA,1,0,0,23,11,5,,,,1,4,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,1,0,3.29999999999999,6,5,5,,,1,1,1,0,0,1,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AM,1,1,0,4.7,9,2,,,,2,,,,,,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,1,0,3.5,9,2,,,,2,,,,,,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,Dodonea angustifolia,1,0,0,12,7,12,,,,2,,,,,,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AM,1,1,0,0.5,9,6,6,,,1,1,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AM,1,1,0,0.5,9,6,6,,,1,2,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AM,1,1,0,0.5,9,6,6,,,1,2,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AA,1,0,0,0.599999999999999,8,10,,,,1,3,0,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AA,1,0,0,0.599999999999999,8,10,,,,1,2,0,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,Anacardium occidentale,1,0,0,54,7,9,12,,,2,,,,,,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AA,1,0,0,27.5,19,,,,,1,4,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AA,1,0,0,27.5,19,,,,,1,1,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,Morinda coreia,1,0,0,2,11,,,,,2,,,,,,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AM,1,1,0,3,11,2,,,,2,,,,,,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AA,1,0,0,35,15,,,,,1,3,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AA,1,1,0,2,13,,,,,2,,,,,,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AA,1,0,0,31,39,12,42,27,16,1,4,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AA,1,0,0,31,39,12,42,27,16,1,4,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AA,1,0,0,31,39,12,42,27,16,1,3,0,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AA,1,0,0,31,39,12,42,27,16,1,2,0,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AA,1,0,0,31,39,12,42,27,16,1,2,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AA,1,0,0,31,39,12,42,27,16,1,2,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AA,1,0,0,31,39,12,42,27,16,1,4,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AA,1,0,0,31,39,12,42,27,16,1,3,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AA,1,0,0,31,39,12,42,27,16,1,3,1,0,0,1,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AA,1,0,0,31,39,12,42,27,16,1,3,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AA,1,0,0,31,39,12,42,27,16,1,1,1,0,0,1,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,1,0,0.299999999999999,7,4,3,,,2,,,,,,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AM,1,1,0,1.8,10,8,11,,,1,1,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AM,1,1,0,1.8,10,8,11,,,1,1,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AM,1,1,0,1.8,10,8,11,,,1,1,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AA,1,0,0,3,19,,,,,1,1,1,0,0,1,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AA,1,0,0,3,19,,,,,1,2,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,1,0,7,7,5,,,,2,,,,,,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,0,0,12,9,5,,,,1,2,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,1,0,28,9,17,25,13,,1,3,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,1,0,3,11,,,,,1,2,0,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,1,0,3,11,,,,,1,2,0,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,1,0,10.4,11,,,,,1,1,0,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,1,0,10,10,,,,,1,2,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,1,0,10,10,,,,,1,2,1,0,0,1,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AA,1,0,0,27,11,,,,,2,,,,,,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,1,0,2,10,,,,,2,,,,,,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AA,1,0,0,14,32,11,,,,1,1,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AA,1,0,0,14,32,11,,,,1,2,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AA,1,0,0,14,32,11,,,,1,3,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AA,1,0,0,14,32,11,,,,1,1,1,0,0,1,,,
