prikey,Key,User,Upload Time (GMT),Survey Name,Version,Complete,Survey Notes,Location Trigger,Instance Name,_start (GMT),_end (GMT),_device,site,plot,quadrat,host,phenologyhost1,phenologyhost2,phenologyhost3,light,gbh1,gbh2,gbh3,gbh4,gbh5,infest,biomass,phenologypar1,phenologypar2,phenologypar3,clump,poll,disp,foli
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Casuarina equisetifolia,1,0,0,15,81,,,,,1,2,1,0,0,1,,,
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Dodonaea angustifolia,1,0,0,5,7,4,5,,,2,,,,,,,,
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Memecylon umbellatum,1,0,0,4,8,5,7,6,,2,,,,,,,,
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Acacia auriculiformis,1,0,1,3,26,,,,,2,,,,,,,,
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Acacia auriculiformis,1,0,0,23,11,,,,,2,,,,,,,,
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Casuarina equisetifolia,1,0,0,25,46,,,,,1,4,1,1,0,1,,,
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Casuarina equisetifolia,1,0,0,25,46,,,,,1,2,1,1,0,2,,,
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Casuarina equisetifolia,1,0,0,25,46,,,,,1,4,1,1,0,1,,,
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Casuarina equisetifolia,1,0,0,25,46,,,,,1,1,1,0,0,1,,,
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Dodonaea angustifolia,1,1,0,15,5,6,5.5,,,2,,,,,,,,
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Dodonaea angustifolia,1,0,0,23,5,4,3,4,,2,,,,,,,,
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Dodonaea angustifolia,1,0,1,20.9,16,10,9,,,2,,,,,,,,
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Syzgium cumini,1,0,0,25,43,,,,,2,,,,,,,,
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Syzgium cumini,1,0,0,25,16,7,,,,2,,,,,,,,
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Dodonaea angustifolia,1,0,1,3.4,5,4,9,,,2,,,,,,,,
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Syzgium cumini,1,0,0,13,12,,,,,2,,,,,,,,
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Dodonaea angustifolia,1,0,1,6,5,6,,,,2,,,,,,,,
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Dodonaea angustifolia,1,0,0,6,7,,,,,1,2,1,1,0,1,,,Jezebel
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Dodonaea angustifolia,1,0,0,8.3,4,8,,,,2,,,,,,,,
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Dodonaea angustifolia,1,1,0,15.5,7,7,7,7,,2,,,,,,,,
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Acacia mangium,1,1,1,9.3,17,,,,,1,2,1,0,0,2,,,
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Acacia mangium,1,1,1,11.7,11,,,,,2,,,,,,,,
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Acacia holosericea,1,1,1,5,12,,,,,2,,,,,,,,
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Acacia mangium,1,0,1,19,12,,,,,2,,,,,,,,
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Acacia mangium,1,1,0,26.4,6,8,3,,,2,,,,,,,,
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Acacia mangium,1,1,1,11.1,9,7,,,,2,,,,,,,,
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Dodonaea angustifolia,1,0,1,3,5,4,4,8,,2,,,,,,,,
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Dodonaea angustifolia,1,0,1,2,5,3,3,,,2,,,,,,,,
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Acacia auriculiformis,1,0,1,2.7,14,18,,,,2,,,,,,,,
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Dodonaea angustifolia,1,0,0,5,6,6,7,7,,2,,,,,,,,
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Bridelia retusa,1,0,0,31.3,11,,,,,2,,,,,,,,
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Memecylon umbellatum,1,0,0,2,7,5,,,,2,,,,,,,,
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Ziziphus oenoplia,1,0,1,40,12,6,3,,,2,,,,,,,,
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Dodonaea angustifolia,1,0,0,3,5,7,,,,2,,,,,,,,
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Morinda coreia,1,0,0,5,6,9,,,,2,,,,,,,,
10,,preethi1433@gmail.com,2018-01-29T11:30:19Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] this is plot 2 at aranya after plot 1 walk ahead on right after turning you'll see 3 casuarina,,,2018-01-23T09:10:29Z,2018-01-29T11:05:12Z,-2147483648,aranya,plot2,,Dodonaea angustifolia,1,0,0,5,5,7,3,,,2,,,,,,,,
11,,preethi1433@gmail.com,2018-01-29T11:30:20Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 3 behind temple,,,2018-01-24T01:40:34Z,2018-01-29T11:18:26Z,-2147483648,aranya,plot3,,Acacia holosericea,1,1,0,0.1,12,,,,,2,,,,,,,,
11,,preethi1433@gmail.com,2018-01-29T11:30:20Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 3 behind temple,,,2018-01-24T01:40:34Z,2018-01-29T11:18:26Z,-2147483648,aranya,plot3,,Morinda coreia,1,0,1,2,14,9,,,,2,,,,,,,,
11,,preethi1433@gmail.com,2018-01-29T11:30:20Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 3 behind temple,,,2018-01-24T01:40:34Z,2018-01-29T11:18:26Z,-2147483648,aranya,plot3,,Casuarina equisetifolia,1,0,1,2,8,2,3,,,2,,,,,,,,
11,,preethi1433@gmail.com,2018-01-29T11:30:20Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 3 behind temple,,,2018-01-24T01:40:34Z,2018-01-29T11:18:26Z,-2147483648,aranya,plot3,,Gliricidia sepium,1,0,0,1.5,8,9,10,9,9,2,,,,,,,,
11,,preethi1433@gmail.com,2018-01-29T11:30:20Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 3 behind temple,,,2018-01-24T01:40:34Z,2018-01-29T11:18:26Z,-2147483648,aranya,plot3,,Acacia auriculiformis,1,0,0,1.6,11,,,,,2,,,,,,,,
11,,preethi1433@gmail.com,2018-01-29T11:30:20Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 3 behind temple,,,2018-01-24T01:40:34Z,2018-01-29T11:18:26Z,-2147483648,aranya,plot3,,Gliricidia sepium,1,0,0,1.6,6,8,7,10,,2,,,,,,,,
11,,preethi1433@gmail.com,2018-01-29T11:30:20Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 3 behind temple,,,2018-01-24T01:40:34Z,2018-01-29T11:18:26Z,-2147483648,aranya,plot3,,Bridelia retusa,1,0,0,2,5,5,,,,2,,,,,,,,
11,,preethi1433@gmail.com,2018-01-29T11:30:20Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 3 behind temple,,,2018-01-24T01:40:34Z,2018-01-29T11:18:26Z,-2147483648,aranya,plot3,,Gliricidia sepium,1,0,0,0.7,5,8,11,10,,2,,,,,,,,
11,,preethi1433@gmail.com,2018-01-29T11:30:20Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 3 behind temple,,,2018-01-24T01:40:34Z,2018-01-29T11:18:26Z,-2147483648,aranya,plot3,,Acacia auriculiformis,1,0,0,1,7,2,,,,2,,,,,,,,
11,,preethi1433@gmail.com,2018-01-29T11:30:20Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 3 behind temple,,,2018-01-24T01:40:34Z,2018-01-29T11:18:26Z,-2147483648,aranya,plot3,,Bridelia retusa,1,0,1,5,17,,,,,2,,,,,,,,
11,,preethi1433@gmail.com,2018-01-29T11:30:20Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 3 behind temple,,,2018-01-24T01:40:34Z,2018-01-29T11:18:26Z,-2147483648,aranya,plot3,,Dodonaea angustifolia,1,0,1,3,6,4,5,7,,2,,,,,,,,
11,,preethi1433@gmail.com,2018-01-29T11:30:20Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 3 behind temple,,,2018-01-24T01:40:34Z,2018-01-29T11:18:26Z,-2147483648,aranya,plot3,,Terminalia catappa,1,0,0,9,15,,,,,2,,,,,,,,
11,,preethi1433@gmail.com,2018-01-29T11:30:20Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 3 behind temple,,,2018-01-24T01:40:34Z,2018-01-29T11:18:26Z,-2147483648,aranya,plot3,,Casuarina equisetifolia,1,0,0,2,50,,,,,2,,,,,,,,
11,,preethi1433@gmail.com,2018-01-29T11:30:20Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 3 behind temple,,,2018-01-24T01:40:34Z,2018-01-29T11:18:26Z,-2147483648,aranya,plot3,,Morinda coreia,1,0,0,3,10,7,,,,2,,,,,,,,
11,,preethi1433@gmail.com,2018-01-29T11:30:20Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 3 behind temple,,,2018-01-24T01:40:34Z,2018-01-29T11:18:26Z,-2147483648,aranya,plot3,,Dodonaea angustifolia,1,0,1,4,7,4,3,,,2,,,,,,,,
11,,preethi1433@gmail.com,2018-01-29T11:30:20Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 3 behind temple,,,2018-01-24T01:40:34Z,2018-01-29T11:18:26Z,-2147483648,aranya,plot3,,Manilkara hexandra,1,0,0,2,5,5,,,,2,,,,,,,,
11,,preethi1433@gmail.com,2018-01-29T11:30:20Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 3 behind temple,,,2018-01-24T01:40:34Z,2018-01-29T11:18:26Z,-2147483648,aranya,plot3,,Manilkara hexandra,1,0,0,1,7,8,3,,,2,,,,,,,,
11,,preethi1433@gmail.com,2018-01-29T11:30:20Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 3 behind temple,,,2018-01-24T01:40:34Z,2018-01-29T11:18:26Z,-2147483648,aranya,plot3,,Bridelia retusa,1,0,1,13.7,30,7,,,,1,2,1,1,0,1,,,
11,,preethi1433@gmail.com,2018-01-29T11:30:20Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 3 behind temple,,,2018-01-24T01:40:34Z,2018-01-29T11:18:26Z,-2147483648,aranya,plot3,,Bridelia retusa,1,0,1,13.7,30,7,,,,1,1,1,0,0,2,,,
11,,preethi1433@gmail.com,2018-01-29T11:30:20Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 3 behind temple,,,2018-01-24T01:40:34Z,2018-01-29T11:18:26Z,-2147483648,aranya,plot3,,Acacia auriculiformis,1,0,1,3,13,,,,,2,,,,,,,,
11,,preethi1433@gmail.com,2018-01-29T11:30:20Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 3 behind temple,,,2018-01-24T01:40:34Z,2018-01-29T11:18:26Z,-2147483648,aranya,plot3,,Bridelia retusa,1,0,1,15,17,19,,,,2,,,,,,,,
11,,preethi1433@gmail.com,2018-01-29T11:30:20Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 3 behind temple,,,2018-01-24T01:40:34Z,2018-01-29T11:18:26Z,-2147483648,aranya,plot3,,Acacia auriculiformis,1,1,1,9,17,,,,,2,,,,,,,,
11,,preethi1433@gmail.com,2018-01-29T11:30:20Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 3 behind temple,,,2018-01-24T01:40:34Z,2018-01-29T11:18:26Z,-2147483648,aranya,plot3,,Acacia auriculiformis,1,0,1,9,18,,,,,2,,,,,,,,
11,,preethi1433@gmail.com,2018-01-29T11:30:20Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 3 behind temple,,,2018-01-24T01:40:34Z,2018-01-29T11:18:26Z,-2147483648,aranya,plot3,,Bridelia retusa,1,0,1,8,15,,,,,2,,,,,,,,
11,,preethi1433@gmail.com,2018-01-29T11:30:20Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 3 behind temple,,,2018-01-24T01:40:34Z,2018-01-29T11:18:26Z,-2147483648,aranya,plot3,,Acacia auriculiformis,1,0,0,8,6,9,5,9,,2,,,,,,,,
11,,preethi1433@gmail.com,2018-01-29T11:30:20Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 3 behind temple,,,2018-01-24T01:40:34Z,2018-01-29T11:18:26Z,-2147483648,aranya,plot3,,Dodonaea angustifolia,1,0,0,4.2,6,3,7,4,,2,,,,,,,,
11,,preethi1433@gmail.com,2018-01-29T11:30:20Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 3 behind temple,,,2018-01-24T01:40:34Z,2018-01-29T11:18:26Z,-2147483648,aranya,plot3,,Terminalia catappa,1,0,0,11.9,24,,,,,2,,,,,,,,
11,,preethi1433@gmail.com,2018-01-29T11:30:20Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 3 behind temple,,,2018-01-24T01:40:34Z,2018-01-29T11:18:26Z,-2147483648,aranya,plot3,,Dodonaea angustifolia,1,0,0,4.6,10,3,,,,2,,,,,,,,
11,,preethi1433@gmail.com,2018-01-29T11:30:20Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 3 behind temple,,,2018-01-24T01:40:34Z,2018-01-29T11:18:26Z,-2147483648,aranya,plot3,,Acacia auriculiformis,1,0,0,3.7,12,11,15,,,2,,,,,,,,
11,,preethi1433@gmail.com,2018-01-29T11:30:20Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 3 behind temple,,,2018-01-24T01:40:34Z,2018-01-29T11:18:26Z,-2147483648,aranya,plot3,,Bridelia retusa,1,0,1,14,23,,,,,2,,,,,,,,
11,,preethi1433@gmail.com,2018-01-29T11:30:20Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 3 behind temple,,,2018-01-24T01:40:34Z,2018-01-29T11:18:26Z,-2147483648,aranya,plot3,,Bridelia retusa,1,0,1,15,32,,,,,2,,,,,,,,
11,,preethi1433@gmail.com,2018-01-29T11:30:20Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 3 behind temple,,,2018-01-24T01:40:34Z,2018-01-29T11:18:26Z,-2147483648,aranya,plot3,,Terminalia arjuna,1,0,0,2,10,,,,,2,,,,,,,,
11,,preethi1433@gmail.com,2018-01-29T11:30:20Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 3 behind temple,,,2018-01-24T01:40:34Z,2018-01-29T11:18:26Z,-2147483648,aranya,plot3,,Casuarina equisetifolia,1,0,0,3,39,,,,,1,4,1,1,0,1,,,
11,,preethi1433@gmail.com,2018-01-29T11:30:20Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 3 behind temple,,,2018-01-24T01:40:34Z,2018-01-29T11:18:26Z,-2147483648,aranya,plot3,,Casuarina equisetifolia,1,0,0,3,39,,,,,1,4,1,1,0,1,,,
11,,preethi1433@gmail.com,2018-01-29T11:30:20Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 3 behind temple,,,2018-01-24T01:40:34Z,2018-01-29T11:18:26Z,-2147483648,aranya,plot3,,Casuarina equisetifolia,1,0,0,3,39,,,,,1,1,1,0,0,1,,,
